"tz_id","druh_mista","mestska_cast","adresa","mista","zabor","lode","prodejni_doba","doba_provozu","druh_zbozi","vice_zaznamu","ulice","cislo_domu","cislo_parcely","ku","cislo_ku","tags"
24300,"TRŽNÍ MÍSTA","Praha 4","Budějovická - nároží Vyskočilova,parc. č. 310/118, k. ú. Krč","14 9","14 9",0,"pá","příležitostně1.12. -24.12.1.1.-30.6.1.9.-31.12.","vánoční zbožíprodej živých ryb",1,"Budějovická;Vyskočilova","","310/118","Krč","727598","Vánoční trhy"
24400,"TRŽNÍ MÍSTA","Praha 4","Budějovická parc. č. 1254/66 střecha NS, k. ú. Krč","","500",0,"8.00-20.00","celoročněpříležitostně14 dní před Velikonoce-mi 1 měsíc před dušičkami24. 11.-24. 12.","květiny, ovoce, zelenina, včelařské produkty, koření, bylinky, dárkové předměty, sadba, přírodní masážní kosmetika, občerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb., pečivovelikonoční zbožídušičkové zbožívánoční zboží",0,"Budějovická","","1254/66","","","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení;Alkohol;Květiny"
24500,"TRŽNÍ MÍSTA","Praha 4","Budějovická, u vstupu       do metra, parc.č. 1254/28, k.ú. Krč","6","12",0,"8.00-18.00","příležitostně15.5. - 30.9.14 dní před Velikonoce-mi24.11. -24.12.","jahody, maliny, borůvky, ostružiny, třešně, jablka, zelenina velikonoční zbožívánoční zboží",0,"Budějovická","","1254/28","Krč","727598","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy"
24600,"TRŽNÍ MÍSTA","Praha 4","Budějovická, zastávka BUS Budějovická,  parc.č. 1254/68, k.ú. Krč","1","4",0,"po-ne","celoročně","občerstvení (stravovací služby) - párek v rohlíku, balené nealkoholické nápoje",0,"Budějovická","","1254/68","Krč","727598","Občerstvení"
24700,"TRŽNÍ MÍSTA","Praha 4","Dvorecké nám. před tenisovými kurty, parc. č. 1900/1, k. ú. Podolí","3","16",0,"","celoročně","tisk, pečivo",0,"","","1900/1","","",""
24800,"TRŽNÍ MÍSTA","Praha 4","Hlavní, na chodníku před obchodním domem, parc. č. 2848/679,k. ú. Záběhlice","14 618","14 618",0,"","příležitostně14 dní před Velikonoce-mi, 1 měsíc před dušičkami a 24. 11. -24. 12.celoročně","velikonoční zbožídušičkové zbožívánoční zbožíkvětiny, ovoce, zelenina",1,"Hlavní;Obchodní","","2848/679","","","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Květiny"
24900,"TRŽNÍ MÍSTA","Praha 4","Náměstí Bratří Synků, parc.č. 2942/2, k.ú. Nusle","1","12",0,"6.00- 24.00","celoročně","občerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb., grilovaná kuřata, párek v rohlíku, ohřívaná kukuřice, vafle, palačinky, pizza, gyros, langoše, bagety",0,"náměstí Bratří Synků","","2942/2","Nusle","728161","Občerstvení;Alkohol"
25000,"TRŽNÍ MÍSTA","Praha 4","Na Pankráci u č. 82/1600, parc. č. 2910/141, k.ú. Nusle","6","20",0,"po-ne8.00-19.00","celoročně","ovoce, zelenina, vánoční zboží",0,"Na Pankráci","82/1600","2910/141","Nusle","728161","Ovoce, Zelenina;Vánoční trhy"
25100,"TRŽNÍ MÍSTA","Praha 4","Na strži parc. č. 1148/4, k.ú. Krč","","6",0,"po-so 8.00-17.00","celoročně","byliny, ovoce, zelenina",0,"Na strži","","1148/4","Krč","727598","Ovoce, Zelenina"
25200,"TRŽNÍ MÍSTA","Praha 4","Nuselská, Mendíků, roh ulic, parc. č. 1044, k.ú. Nusle","","400",0,"8.00-18.00","celoročněpříležitostně14 dní před Velikonoce-mi1 měsíc před dušičkami 24. 11. -24. 12.","ovoce, zelenina, květinyvelikonoční zbožídušičkové zbožívánoční zboží",0,"Mendíků;Nuselská","","1044","Nusle","728161","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Květiny"
25300,"TRŽNÍ MÍSTA","Praha 4","Olbrachtova, vedle vstupu do č. 62/1929, parc. č. 3201/1, k. ú. Krč","1","4",0,"","příležitostně1. 4. - 30. 9.","ovoce, zelenina",0,"Olbrachtova","62/1929","3201/1","","","Ovoce, Zelenina"
25400,"TRŽNÍ MÍSTA","Praha 4","Olbrachtova, u vstupu do metra, parc. č. 3201/1, k. ú. Krč","1","3",0,"","příležitostně15.5. - 30.9.","ovoce, zelenina",0,"Olbrachtova","","3201/1","","","Ovoce, Zelenina"
25500,"TRŽNÍ MÍSTA","Praha 4","Olbrachtova, Budějovická, st. metra C, vestibul, průmět parc.č. 3201/1, k.ú. Krč","6","12",0,"8.00-19.00","příležitostně14 dní před Velikonoce-mi24.11 -24.12.","velikonoční zbožívánoční zboží",0,"Budějovická;Olbrachtova","","3201/1","Krč","727598","Vánoční trhy;Velikonoční trhy"
25600,"TRŽNÍ MÍSTA","Praha 4","Otakarova u č. 8/190, parc. č. 2960/2, k. ú. Nusle","1","10",0,"","celoročně","květiny, ovoce, zelenina, upomínkové předměty,  čištění peří, opravy deštníků, broušení nožů a nůžek",0,"Otakarova","8/190","2960/2","Nusle","728161","Ovoce, Zelenina;Upomínkové předměty;Čištění peří;Květiny"
25700,"TRŽNÍ MÍSTA","Praha 4","Pankrác parc. 2838/15, k.ú. Nusle","5 9","5 9",0,"po - ne6.00-24.00st","celoročně  1.1.-30.6.1.9.-31.12.","občerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb., grilovaná kuřata, párek v rohlíku, ohřívaná kukuřice, vafle, palačinky, pizza, gyros, langoše, bagetyprodej živých ryb",1,"","","2838/15","Nusle","728161","Občerstvení;Alkohol"
25800,"TRŽNÍ MÍSTA","Praha 4","Pacovská u hřbitova, parc. č. 3180/1 a 3180/2,k. ú. Krč","3","14",0,"","celoročně","květiny, upomínkové předměty",0,"Pacovská","","3180/1","","","Upomínkové předměty;Květiny"
25900,"TRŽNÍ MÍSTA","Praha 4","Pikovická u č. 2/869,  nádraží Praha Braník, prostory ČD","2","8",0,"","celoročně","tisk, upomínkové předměty, cukrovinky, balená káva",0,"Pikovická","2/869","","","","Upomínkové předměty;Občerstvení"
26000,"TRŽNÍ MÍSTA","Praha 4","Pražského povstáníparc. č. 1832/9 a 3103/8,  k.ú. Nusle","","100",0,"po-so6.00-18.00","celoročně","ovoce, zelenina, včelařské produkty, koření, sadba a bylinky, květiny, cukrovinky, velikonoční a vánoční zboží",0,"Pražského povstání","","1832/9","Nusle","728161","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Květiny"
26100,"TRŽNÍ MÍSTA","Praha 4","Před nádražím u č. 2/68parc.č.2/3, k.ú. Krč (mezi čerpací stanicí a skladem)","","10",0,"po-pá7.00-17.00","příležitostně1.4. - 31.10.","občerstvení (stravovací služby) - grilované klobásy, nealkoholické nápoje",0,"Před nádražím","2/68","2/3","Krč","727598","Občerstvení"
26200,"TRŽNÍ MÍSTA","Praha 4","Štúrova u č. 10/1281, parc. č. 2869/167, k. ú. Krč, u pěší komunikace kolmé na ulici Štúrova","3","30",0,"","celoročně","ovoce, zelenina",0,"Štúrova","10/1281","2869/167","","","Ovoce, Zelenina"
26300,"TRŽNÍ MÍSTA","Praha 4","Vídeňská, směr Lhotka u MHD, parc. č. 3315/10, k. ú. Krč","2","4",0,"","příležitostně1.12.- 31.12.","vánoční zboží",0,"Vídeňská","","3315/10","","","Vánoční trhy"
26400,"TRŽNÍ MÍSTA","Praha 5","Anděl, pěší zóna,  vedle výstupu stanice metra „B“ Anděl  (místo u prvního sloupu od vchodu v linii sloupů)","1","3",0,"","příležitostně1. 4. - 30. 9.příležitostně1.10. - 31.3.","ovoce a zelenina, lesní plodyčeský med, medové produkty",0,"","","","","","Ovoce, Zelenina"
26500,"TRŽNÍ MÍSTA","Praha 5","Anděl, pěší zóna,   u výstupu ze stanice metra „B“, ul. Nádražní u budovy č. 344/25, na  parc.č. 4990/1, k.ú. Smíchov","2","30",0,"","příležitostně","bio-potraviny, potraviny a produkty zdravé výživy (včetně bezlepkových), ekologické zemědělské výpěstky, ovoce, zelenina, koření, bylinky,občerstvení (stravovací služby),  nápoje včetně alkoholických kromě lihovin ve smyslu § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Nádražní","344/25","4990/1","Smíchov","729051","Ovoce, Zelenina;Farmářské trhy;Občerstvení;Alkohol"
26600,"TRŽNÍ MÍSTA","Praha 5","Anděl,  východ z metra ul. Ostrovského","1","2",0,"po-ne8.00-21.00","celoročně","občerstvení (stravovací služby) - párek v rohlíku, balené nealkoholické nápoje",0,"Ostrovského","","","","","Občerstvení"
26700,"TRŽNÍ MÍSTA","Praha 5","Hořejší nábřeží – náplavka - přístaviště, plavidla s kombinovaným provozem/ malá plavidla s komerčním provozem umístěná v úseku mezi ulicemi Pivovarská a Vltavská","max. 2 plavidla","max. 2 plavidla",0,"dle provozního řádu přístaviště Hořejší nábřeží","celoročně","občerstvení (stravovací služby",0,"Vltavská;Pivovarská;Hořejší nábřeží","","","","","Občerstvení"
26800,"TRŽNÍ MÍSTA","Praha 5","K Dalejím u č. 4/51,          na soukromém pozemku     u domu, parc. č. 1286, k.ú. Hlubočepy","1","18",0,"10.00-22.00","celoročně","občerstvení (stravovací služby), balené potraviny a nápoje",0,"K Dalejím","4/51","1286","Hlubočepy","728837","Občerstvení"
26900,"TRŽNÍ MÍSTA","Praha 5","Nádražní u č. 19/30, dvůr","","832",0,"","příležitostně1.12.-31.12.","vánoční zboží",0,"Nádražní","19/30","","","","Vánoční trhy"
27000,"TRŽNÍ MÍSTA","Praha 5","Nádražní, na autobusovém terminálu MHD","1","6",0,"","celoročně","tisk, tabák",0,"Nádražní","","","","","Tabák"
27100,"TRŽNÍ MÍSTA","Praha 5","Nádražní, nádraží Praha -   Smíchov, hala směr MHD","1035 12","1035 12",0,"","celoročněpříležitostně14 dní před Velikonoce-mi 24. 11.-24. 12.","květiny a sortiment, který se ke květinám váže, ovoce, zelenina, tisk, hračky, parfumerie, kožená galanterie, tašky, textilní výrobky, suché plody, balené potraviny, pečivo, dárkové předmětyvelikonoční zbožívánoční zboží",1,"Nádražní","","","","","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Textil;Květiny"
27200,"TRŽNÍ MÍSTA","Praha 5","Pod Kotlářkou u č. 7/98,  na ploše před hlavním vstupem na hřbitov Košíře","3","10",0,"","celoročně","květiny, dušičkové a vánoční zboží",0,"Hlavní;Pod Kotlářkou","7/98","","","","Vánoční trhy;Dušičkové trhy;Květiny"
27300,"TRŽNÍ MÍSTA","Praha 5","Plzeňská, na chodníkuu parkoviště, před krematoriem Motol, parc.  č. 18/5 a u parc. č. 18/9,  k.ú. Motol","1","5",0,"8.00-18.00","příležitostně22.10. -2.11.","dušičkové zboží, květiny",0,"Plzeňská","","18/9","Motol","728951","Dušičkové trhy;Květiny"
27400,"TRŽNÍ MÍSTA","Praha 5","Radlická u č. 117/520, parc. č. 1231/2, k.ú. Jinonice, na ploše před hlavním vstupem do OC Galerie Butovice (nutnost zachování průchodu pro chodce v šíři min. 4 m)","15","90",0,"8.00-22.00","celoročněpříležitostně","občerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.  sezónní ovoce a zelenina, lesní plody, produkty živočišného původu, produkty lidových uměleckých řemesel z proutí, šustí, dřeva, skla, železa, kovu a keramiky, ubrusy, šátky, tašky, točená a balená zmrzlina, květiny a sortiment, který se ke květinám váže, nádobí, kuchyňské dekorace, příbory",0,"Radlická","117/520","1231/2","Jinonice","728730","Ovoce, Zelenina;Zmrzlina;Občerstvení;Alkohol;Květiny"
27500,"TRŽNÍ MÍSTA","Praha 5","Radlická u č. 150/333,  parc.č. 80/2  u parc.č. 25/11 u opěrné zdi svahu,  k.ú. Radlice","1","4",0,"","příležitostně1.4. - 30.11.","sezónní ovoce a zelenina, lesní plody",0,"Radlická","150/333","25/11","Radlice","728641","Ovoce, Zelenina"
27600,"TRŽNÍ MÍSTA","Praha 5","Radlická u č. 150/333,  podél opěrné zdi z ulice Radlická, parc.č. 25/11, k.ú. Radlice","1","6",0,"7.00-14.00","příležitostně1.6. - 20. 12.","občerstvení (stravovací služby) - káva, džusy, pastry",0,"Radlická","150/333","25/11","Radlice","728641","Občerstvení"
27700,"TRŽNÍ MÍSTA","Praha 5","Radlická, u výstupu ze st. metra „B“  Jinonice, parc.č. 792/6 a 792/10, k.ú. Jinonice","1","15",0,"po-pá","příležitostně15.4.-31.10.","lesní plody, sezónní ovoce a zelenina",0,"Radlická","","792/6","Jinonice","728730","Ovoce, Zelenina"
27800,"TRŽNÍ MÍSTA","Praha 5","Smíchovské nádraží – jih, stanice metra B, v podchodu po levé straně před obchodem a před schodištěm výstupu ČD","1","2",0,"","příležitostně14 dní před Velikonoce-mia 24.11. -24.12.","velikonoční zbožívánoční zboží",0,"","","","","","Vánoční trhy;Velikonoční trhy"
27900,"TRŽNÍ MÍSTA","Praha 5","Štefánikova – Plzeňská, na chodníku (mimo linii přechodů pro chodce) na rohu ulic u provozovny KFC","1","3",0,"","příležitostně15.5. -15.10.","sezónní ovoce a zelenina, lesní plody",0,"Plzeňská;Štefánikova","","","","","Ovoce, Zelenina"
28000,"TRŽNÍ MÍSTA","Praha 5","Štefánikova, na ploše naproti vstupu do pasáže OC Nový Smíchov u reklamního zařízení (mimo hlavní chodník)","1","3",0,"","příležitostně1. 4. - 30. 9.","sezónní ovoce a zelenina, lesní plody",0,"Hlavní;Štefánikova","","","","","Ovoce, Zelenina"
28100,"TRŽNÍ MÍSTA","Praha 5","Tréglova – Krškova,roh ulic","1","9",0,"po-ne8.00-19.00","celoročně","ovoce, zelenina",0,"Krškova;Tréglova","","","","","Ovoce, Zelenina"
28200,"TRŽNÍ MÍSTA","Praha 5","U smíchovského hřbitova, na chodníku podél zdi hřbitova vedle hlavního vchodu, parc. č. 908/1, k.ú. Smíchov","11","40",0,"","celoročně","květiny, dušičkové zboží, vánoční zboží",0,"Hlavní;U smíchovského hřbitova","","908/1","Smíchov","729051","Vánoční trhy;Dušičkové trhy;Květiny"
28300,"TRŽNÍ MÍSTA","Praha 5","výstup z vestibulu nádraží Praha - Smíchov,ul. Nádražní","1","2",0,"po-ne8.00-21.00","celoročně","občerstvení (stravovací služby) - párek v rohlíku, balené nealkoholické nápoje",0,"Nádražní;U nádraží","","","","","Občerstvení"
28400,"TRŽNÍ MÍSTA","Praha 6","Antonína Čermáka, před hřbitovem","3","15",0,"","příležitostně 14 dní před Velikonoce-mia 20.10.-31.12.","květiny, věnce, svíčky",0,"","","","","","Květiny"
28500,"TRŽNÍ MÍSTA","Praha 6","Bělohorská u č. 123/216, průchod domu, ve dvoře, parc. č. 959, k. ú. Břevnov","1","18",0,"po-pá10.00-18.00ne10.00-18.00","celoročně","ovoce, zelenina",0,"Ve dvoře;Bělohorská","123/216","959","Břevnov","729582","Ovoce, Zelenina"
28600,"TRŽNÍ MÍSTA","Praha 6","Dlabačov, parc. č. 301/2, 303/7, 303/2, k.ú. Břevnov","3","27",0,"7.00-22.00","celoročně","občerstvení, nápoje, cukrovinky, potraviny, tisk",0,"Dlabačov","","301/2,303/7,303/2","Břevnov","729582","Občerstvení"
28700,"TRŽNÍ MÍSTA","Praha 6","Evropská u č. 200 a 200a, před hřbitovem","4","20",0,"","příležitostně 14 dní před Velikonoce-mia 20. 10. -31. 12.","květiny, věnce, svíčky",0,"Evropská","200,200","","","","Květiny"
28800,"TRŽNÍ MÍSTA","Praha 6","Hradčanská, st. metra A, podchod, naproti výstupu TRAM směr Břevnov","3","6",0,"9.00-22.00","příležitostně 14 dní před Velikonoce-mi24. 11. -24. 12.","velikonoční zbožívánoční zboží",0,"","","","","","Vánoční trhy;Velikonoční trhy"
28900,"TRŽNÍ MÍSTA","Praha 6","Jugoslávských partyzánů u č. 48/150","1","2",0,"","celoročně","ovoce, zelenina",0,"","48/150","","","","Ovoce, Zelenina"
29000,"TRŽNÍ MÍSTA","Praha 6","Ladronka, parc.č. 2497/1 k.ú. Břevnov","1","9",0,"7.00-22.00","celoročně","občerstvení, nápoje, cukrovinky, potraviny, tisk",0,"","","2497/1","Břevnov","729582","Občerstvení"
29100,"TRŽNÍ MÍSTA","Praha 6","Matějská u č. 6/2352, u SM Albert","2","12",0,"8.00-19.00","celoročně","textil,  obuv, hračky, dárkové předměty,  knihy, květiny, uzenářské výrobky, pečivo, cukrovinky",0,"Matějská","6/2352","","","","Textil;Květiny"
29200,"TRŽNÍ MÍSTA","Praha 6","Na Petřinách u č.  42/302 před  Českou poštou","3","15",0,"","celoročně","ovoce, zelenina, punčochové zboží",0,"Na Petřinách","42/302","","","","Ovoce, Zelenina"
29300,"TRŽNÍ MÍSTA","Praha 6","Na Petřinách u č. 55/1945, parc. č. 3477/289, k.ú. Břevnov,  u SM BILLA","1","5",0,"7.00-10.0016.00-19.00","celoročně","občerstvení (stravovací služby), nealkoholické nápoje, káva, pečivo, cukrovinky, balené potraviny",0,"Na Petřinách","55/1945","3477/289","Břevnov","729582","Občerstvení"
29400,"TRŽNÍ MÍSTA","Praha 6","Na Petřinách, parc.č. 3477/289, k.ú. Břevnov, před SM Billa","1","9",0,"7.00-22.00","celoročně","občerstvení, nápoje, cukrovinky, potraviny, tisk",0,"Na Petřinách","","3477/289","Břevnov","729582","Občerstvení"
29500,"TRŽNÍ MÍSTA","Praha 6","Na Větrníku, parc.č. 3477/308, k.ú. Břevnov","1","9",0,"7.00-22.00","celoročně","občerstvení, nápoje, cukrovinky, potraviny, tisk",0,"Na Větrníku","","3477/308","Břevnov","729582","Občerstvení"
29600,"TRŽNÍ MÍSTA","Praha 6","U Matěje u č. 7/213, před hřbitovem u Matěje","3","15",0,"","příležitostně 14 dní před Velikonoce-mi a 20.10. -31.12.","květiny, věnce, svíčky",0,"U Matěje","7/213","","","","Květiny"
